type,start_time,ambient_temperature,battery_id,test_id,uid,filename,capacity,re,rct,cycle_number,soh,capacity_fade,rul_cycles,health_status
discharge,[2008.       4.       5.      22.      46.      35.484],24,B0007,38,5775,05775.csv,1.84837895185003,,,5775,110.39680546231494,-10.396805462314944,0,Healthy
discharge,[2008.       4.      18.      21.      10.      19.796],24,B0007,41,5778,05778.csv,1.88078054376097,,,5778,112.33203212959609,-12.332032129596087,0,Healthy
discharge,[2008    4   19    2   29    9],24,B0007,45,5782,05782.csv,1.88147215974435,,,5782,112.37333978195569,-12.373339781955693,0,Healthy
discharge,[2008.       4.      19.       7.      47.      15.703],24,B0007,49,5786,05786.csv,1.88109543132447,,,5786,112.35083919351305,-12.350839193513053,0,Healthy
discharge,[2.0080e+03 4.0000e+00 1.9000e+01 1.3000e+01 1.0000e+00 4.2562e+01],24,B0007,53,5790,05790.csv,1.87100896497799,,,5790,111.74841204406947,-11.748412044069468,0,Healthy
discharge,[2008.       4.      19.      18.      27.      29.828],24,B0007,57,5794,05794.csv,1.87019951519413,,,5794,111.70006661672576,-11.700066616725763,0,Healthy
discharge,[2008.       4.      19.      23.      41.      55.687],24,B0007,61,5798,05798.csv,1.87067153628009,,,5798,111.72825868196685,-11.72825868196685,0,Healthy
discharge,[2008.       4.      20.       4.      54.      41.734],24,B0007,65,5802,05802.csv,1.85961246440201,,,5802,111.06774141872049,-11.067741418720487,0,Healthy
discharge,[2008.       4.      20.      10.      16.      28.859],24,B0007,69,5806,05806.csv,1.86003390971834,,,5806,111.09291278120183,-11.092912781201832,0,Healthy
discharge,[2008.       4.      20.      15.      37.       5.281],24,B0007,73,5810,05810.csv,1.85916531091607,,,5810,111.04103460281043,-11.041034602810427,0,Healthy
discharge,[2008.       4.      20.      20.      50.      38.921],24,B0007,77,5814,05814.csv,1.84813981787782,,,5814,110.3825228788744,-10.382522878874397,0,Healthy
discharge,[2.008e+03 4.000e+00 2.100e+01 2.000e+00 1.500e+01 2.921e+00],24,B0007,81,5818,05818.csv,1.84920170212616,,,5818,110.44594527863185,-10.445945278631854,0,Healthy
discharge,[2008.       4.      22.      15.      33.      49.875],24,B0007,85,5822,05822.csv,1.88346774379508,,,5822,112.49252860089977,-12.492528600899774,0,Healthy
discharge,[2008.       4.      22.      20.      26.      18.921],24,B0007,89,5826,05826.csv,1.86282111179058,,,5826,111.25938200259459,-11.259382002594592,0,Healthy
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 1.0000e+00 1.8000e+01 1.1796e+01],24,B0007,93,5830,05830.csv,1.85208503965235,,,5830,110.61815631341041,-10.61815631341041,0,Healthy
discharge,[2008.       4.      23.       6.      18.      19.921],24,B0007,97,5834,05834.csv,1.84695046482087,,,5834,110.3114872409049,-10.311487240904896,0,Healthy
discharge,[2.008e+03 4.000e+00 2.300e+01 1.100e+01 8.000e+00 3.120e-01],24,B0007,101,5838,05838.csv,1.83682843116901,,,5838,109.7069357884936,-9.706935788493595,0,Healthy
discharge,[2008.       4.      23.      16.       6.      25.171],24,B0007,105,5842,05842.csv,1.83716196196722,,,5842,109.7268563435339,-9.726856343533896,0,Healthy
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 2.1000e+01 2.0000e+00 5.8296e+01],24,B0007,109,5846,05846.csv,1.83167225837188,,,5846,109.39897674976666,-9.39897674976666,0,Healthy
discharge,[2.008e+03 4.000e+00 2.400e+01 1.000e+00 5.100e+01 3.389e+01],24,B0007,113,5850,05850.csv,1.82114709513177,,,5850,108.77034786524354,-8.770347865243536,0,Healthy
discharge,[2.008e+03 4.000e+00 2.400e+01 6.000e+00 5.000e+01 3.100e-02],24,B0007,117,5854,05854.csv,1.81650609151151,,,5854,108.4931579668718,-8.493157966871806,0,Healthy
discharge,[2008.       4.      24.      11.      49.      24.281],24,B0007,121,5858,05858.csv,1.81138156015045,,,5858,108.1870887535288,-8.187088753528798,0,Healthy
discharge,[2008.       4.      24.      16.      45.      56.015],24,B0007,125,5862,05862.csv,1.81160563339395,,,5862,108.20047181561532,-8.200471815615316,0,Healthy
discharge,[2008.       4.      24.      21.      38.      11.078],24,B0007,129,5866,05866.csv,1.80605489555574,,,5866,107.86894687334963,-7.868946873349628,0,Healthy
discharge,[2008.       4.      25.      12.       3.      44.093],24,B0007,133,5870,05870.csv,1.8132041826994,,,5870,108.29594722476723,-8.295947224767232,0,Healthy
discharge,[2008.       4.      25.      20.       3.      55.921],24,B0007,135,5872,05872.csv,1.80626419382835,,,5872,107.88144748133467,-7.881447481334675,0,Healthy
discharge,[2.0080e+03 4.0000e+00 2.6000e+01 1.0000e+00 4.0000e+00 3.5718e+01],24,B0007,139,5876,05876.csv,1.79583102499004,,,5876,107.25831308054225,-7.258313080542251,0,Healthy
discharge,[2008.      4.     26.      5.     57.     35.14],24,B0007,143,5880,05880.csv,1.78588526003904,,,5880,106.66428950254681,-6.664289502546808,0,Healthy
discharge,[2008.       4.      26.      10.      58.      25.843],24,B0007,147,5884,05884.csv,1.78032686045027,,,5884,106.33230695239438,-6.332306952394376,0,Healthy
discharge,[2008.       4.      29.      12.      15.      56.953],24,B0007,149,5886,05886.csv,1.81507568995755,,,5886,108.4077253980106,-8.407725398010598,0,Healthy
discharge,[2008.       4.      29.      17.       5.      27.781],24,B0007,153,5890,05890.csv,1.81570251548458,,,5890,108.44516335720024,-8.445163357200244,0,Healthy
discharge,[2008.      4.     29.     22.      0.      4.75],24,B0007,157,5894,05894.csv,1.80024321780566,,,5894,107.52183695990732,-7.5218369599073185,0,Healthy
discharge,[2.0080e+03 4.0000e+00 3.0000e+01 2.0000e+00 4.3000e+01 5.5312e+01],24,B0007,161,5898,05898.csv,1.79044762056093,,,5898,106.93678234092279,-6.93678234092279,0,Healthy
discharge,[2008.       4.      30.       7.      41.      42.578],24,B0007,165,5902,05902.csv,1.78034303230013,,,5902,106.3332728368853,-6.3332728368853,0,Healthy
discharge,[2008.       4.      30.      12.      28.      49.265],24,B0007,169,5906,05906.csv,1.77532876959681,,,5906,106.03378956066574,-6.033789560665738,0,Healthy
discharge,[2008.      4.     30.     17.     20.     16.14],24,B0007,173,5910,05910.csv,1.77026297347328,,,5910,105.73122838477627,-5.731228384776273,0,Healthy
discharge,[2008.       4.      30.      22.      14.      54.062],24,B0007,177,5914,05914.csv,1.7600810618542,,,5914,105.12310064391393,-5.123100643913929,0,Healthy
discharge,[2.008e+03 5.000e+00 1.000e+00 3.000e+00 1.500e+01 3.314e+01],24,B0007,181,5918,05918.csv,1.74964759353768,,,5918,104.49994835640099,-4.499948356400992,0,Healthy
discharge,[2.008e+03 5.000e+00 1.000e+00 8.000e+00 1.600e+01 3.343e+00],24,B0007,185,5922,05922.csv,1.74965007505931,,,5922,104.5000965684656,-4.500096568465594,0,Healthy
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.3000e+01 1.4000e+01 2.4875e+01],24,B0007,189,5926,05926.csv,1.74502873921468,,,5926,104.22408135323877,-4.224081353238773,0,Healthy
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.8000e+01 1.1000e+01 1.0984e+01],24,B0007,193,5930,05930.csv,1.73964574552867,,,5930,103.90257514577816,-3.902575145778158,0,Healthy
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 2.3000e+01 1.0000e+01 1.5265e+01],24,B0007,197,5934,05934.csv,1.72856422777179,,,5934,103.24071727360915,-3.2407172736091496,0,Healthy
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 5.3000e+01 3.4765e+01],24,B0007,201,5938,05938.csv,1.72390032458841,,,5938,102.96215966943637,-2.9621596694363745,0,Healthy
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 4.4000e+01 4.0859e+01],24,B0007,205,5942,05942.csv,1.71397887764851,,,5942,102.36958851586826,-2.3695885158682586,0,Healthy
discharge,[2.008e+03 5.000e+00 2.000e+00 1.300e+01 4.300e+01 5.093e+00],24,B0007,209,5946,05946.csv,1.71397019970046,,,5946,102.36907021428203,-2.369070214282033,0,Healthy
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 1.9000e+01 7.0000e+00 4.8359e+01],24,B0007,213,5950,05950.csv,1.70365211736387,,,5950,101.75280950252888,-1.7528095025288764,0,Healthy
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 2.3000e+01 2.4000e+01 1.7687e+01],24,B0007,215,5952,05952.csv,1.70401374743824,,,5952,101.77440832290583,-1.7744083229058276,0,Healthy
discharge,[2008.       5.       3.       4.      13.       8.609],24,B0007,219,5956,05956.csv,1.6935716157343,,,5956,101.15073860345898,-1.1507386034589757,0,Healthy
discharge,[2008.       5.       3.       9.      10.      19.812],24,B0007,223,5960,05960.csv,1.68765773638776,,,5960,100.79752456848303,-0.797524568483027,0,Healthy
discharge,[2008.       5.       3.      14.       4.      34.187],24,B0007,227,5964,05964.csv,1.68307443565831,,,5964,100.52378104933186,-0.5237810493318591,0,Healthy
discharge,[2008.       5.       3.      18.      58.      13.468],24,B0007,231,5968,05968.csv,1.67792701420254,,,5968,100.2163446957008,-0.21634469570079773,0,Healthy
discharge,[2008.       5.       3.      23.      42.      30.093],24,B0007,235,5972,05972.csv,1.67320602759661,,,5972,99.93437771084447,0.06562228915552737,0,Healthy
discharge,[2008    5    4    4   41   40],24,B0007,239,5976,05976.csv,1.66743672082539,,,5976,99.5897984585016,0.4102015414983953,0,Healthy
discharge,[2008.       5.       4.       9.      40.      11.906],24,B0007,243,5980,05980.csv,1.66226626306675,,,5980,99.28098623211243,0.7190137678875743,0,Healthy
discharge,[2008.       5.       4.      14.      38.      13.359],24,B0007,247,5984,05984.csv,1.6574243065763,,,5984,98.99179416562724,1.0082058343727596,0,Healthy
discharge,[2008.      5.      4.     19.     37.      7.89],24,B0007,251,5988,05988.csv,1.65253868492873,,,5988,98.69999414158488,1.300005858415119,0,Healthy
discharge,[2008.       5.       5.       0.      35.      53.968],24,B0007,255,5992,05992.csv,1.64721746275733,,,5992,98.38217731712373,1.617822682876266,0,Healthy
discharge,[2008.       5.       5.       5.      28.      13.937],24,B0007,259,5996,05996.csv,1.6364136810898,,,5996,97.73690758939075,2.2630924106092465,0,Healthy
discharge,[2008.     5.     5.    11.    41.    31.5],24,B0007,263,6000,06000.csv,1.63625543120484,,,6000,97.72745591188335,2.2725440881166463,0,Healthy
discharge,[2008.       5.       5.      20.      40.       8.562],24,B0007,265,6002,06002.csv,1.64111917921838,,,6002,98.01794950505646,1.982050494943536,0,Healthy
discharge,[2.0080e+03 5.0000e+00 6.0000e+00 1.0000e+00 3.8000e+01 4.6265e+01],24,B0007,269,6006,06006.csv,1.63157007896569,,,6006,97.44761723532291,2.552382764677091,0,Healthy
discharge,[2008.       5.       6.       6.      37.       6.296],24,B0007,273,6010,06010.csv,1.62121328298723,,,6010,96.82904430161659,3.170955698383409,0,Healthy
discharge,[2008.       5.       6.      11.      25.      21.031],24,B0007,277,6014,06014.csv,1.61642732147621,,,6014,96.54319660715252,3.456803392847476,0,Healthy
discharge,[2008.       5.       6.      16.      23.      36.296],24,B0007,281,6018,06018.csv,1.61582351016192,,,6018,96.50713320135964,3.492866798640364,0,Healthy
discharge,[2008.       5.       6.      21.      21.      49.265],24,B0007,285,6022,06022.csv,1.61672418029789,,,6022,96.56092688132276,3.4390731186772427,0,Healthy
discharge,[2.0080e+03 5.0000e+00 7.0000e+00 2.0000e+00 1.7000e+01 2.5156e+01],24,B0007,289,6026,06026.csv,1.610865586373,,,6026,96.21101483911872,3.788985160881282,0,Healthy
discharge,[2008.       5.       7.       7.       4.       2.109],24,B0007,293,6030,06030.csv,1.60066033743093,,,6030,95.60149324668524,4.398506753314763,0,Healthy
discharge,[2.0080e+03 5.0000e+00 7.0000e+00 1.2000e+01 1.0000e+00 4.9906e+01],24,B0007,297,6034,06034.csv,1.59591744870056,,,6034,95.31821812933336,4.68178187066664,0,Healthy
discharge,[2008.       5.       7.      16.      59.      29.937],24,B0007,301,6038,06038.csv,1.59621795194622,,,6038,95.33616607140374,4.663833928596262,0,Healthy
discharge,[2008.       5.       7.      21.      56.       9.656],24,B0007,305,6042,06042.csv,1.59580651146339,,,6042,95.3115922604453,4.688407739554705,0,Healthy
discharge,[2.0080e+03 5.0000e+00 8.0000e+00 2.0000e+00 5.3000e+01 4.9937e+01],24,B0007,309,6046,06046.csv,1.59065078214807,,,6046,95.0036597092387,4.996340290761296,0,Healthy
discharge,[2008    5    9   12   25    7],24,B0007,312,6049,06049.csv,1.68882111618555,,,6049,100.86700892021018,-0.867008920210182,0,Healthy
discharge,[2008.       5.       9.      20.      28.       9.734],24,B0007,315,6052,06052.csv,1.62599382797332,,,6052,97.11456848717657,2.8854315128234305,0,Healthy
discharge,[2.008e+03 5.000e+00 1.000e+01 1.000e+00 2.100e+01 5.650e+01],24,B0007,319,6056,06056.csv,1.61574338628128,,,6056,96.5023476997421,3.497652300257897,0,Healthy
discharge,[2008    5   10    6   18   12],24,B0007,323,6060,06060.csv,1.60566267648465,,,6060,95.90026436762736,4.099735632372642,0,Healthy
discharge,[2008.       5.      10.      11.      16.       4.843],24,B0007,327,6064,06064.csv,1.59497469215243,,,6064,95.26191078438221,4.738089215617791,0,Healthy
discharge,[2008.       5.      10.      16.      11.      56.109],24,B0007,331,6068,06068.csv,1.59041024388719,,,6068,94.98929325285485,5.01070674714515,0,Healthy
discharge,[2008.       5.      10.      21.       7.      54.625],24,B0007,335,6072,06072.csv,1.58535170629881,,,6072,94.68716560229421,5.312834397705785,0,Healthy
discharge,[2.0080e+03 5.0000e+00 1.1000e+01 2.0000e+00 5.0000e+00 2.1796e+01],24,B0007,339,6076,06076.csv,1.57997371472423,,,6076,94.36595815235943,5.6340418476405745,0,Healthy
discharge,[2008.       5.      11.       6.      55.      27.734],24,B0007,343,6080,06080.csv,1.5752185465278,,,6080,94.08194962813529,5.918050371864709,0,Healthy
discharge,[2008.       5.      11.      11.      52.      47.187],24,B0007,347,6084,06084.csv,1.56979848464886,,,6084,93.75822947527152,6.24177052472848,0,Healthy
discharge,[2008.       5.      11.      16.      49.      58.921],24,B0007,351,6088,06088.csv,1.57025653759503,,,6088,93.7855872754343,6.214412724565705,0,Healthy
discharge,[2008.       5.      11.      21.      47.      12.843],24,B0007,355,6092,06092.csv,1.56524987390943,,,6092,93.48655786030207,6.513442139697929,0,Healthy
discharge,[2.0080e+03 5.0000e+00 1.2000e+01 2.0000e+00 3.6000e+01 5.8921e+01],24,B0007,359,6096,06096.csv,1.55963393356114,,,6096,93.15113861442849,6.84886138557151,0,Healthy
discharge,[2008.       5.      12.      12.      56.      34.781],24,B0007,363,6100,06100.csv,1.56498205333921,,,6100,93.47056193297354,6.529438067026462,0,Healthy
discharge,[2008.       5.      12.      18.      59.      59.453],24,B0007,366,6103,06103.csv,1.57497949984227,,,6103,94.06767225800377,5.932327741996232,0,Healthy
discharge,[2008.       5.      12.      23.      53.      17.609],24,B0007,370,6107,06107.csv,1.56528111687804,,,6107,93.4884238867055,6.511576113294495,0,Healthy
discharge,[2008.       5.      13.       4.      35.      25.359],24,B0007,374,6111,06111.csv,1.55975549747012,,,6111,93.1583991749307,6.841600825069307,0,Healthy
discharge,[2008.       5.      13.       9.      24.       4.718],24,B0007,378,6115,06115.csv,1.54989768567049,,,6115,92.5696287117967,7.430371288203304,0,Healthy
discharge,[2008.       5.      13.      14.      20.      24.937],24,B0007,382,6119,06119.csv,1.5438771531345,,,6119,92.21004467818173,7.789955321818269,0,Healthy
discharge,[2008.       5.      13.      19.       4.      20.531],24,B0007,386,6123,06123.csv,1.545018748869,,,6123,92.27822794876705,7.721772051232946,0,Healthy
discharge,[2008.       5.      13.      23.      59.      26.015],24,B0007,390,6127,06127.csv,1.54459401541029,,,6127,92.25286019776145,7.74713980223855,0,Healthy
discharge,[2008.       5.      14.       4.      55.      57.453],24,B0007,394,6131,06131.csv,1.53430867217588,,,6131,91.63855487090962,8.361445129090384,0,Healthy
discharge,[2008.       5.      14.       9.      52.      22.062],24,B0007,398,6135,06135.csv,1.52876039429584,,,6135,91.30717685280322,8.692823147196776,0,Healthy
discharge,[2008.       5.      14.      14.      35.      22.515],24,B0007,402,6139,06139.csv,1.52892602491798,,,6139,91.31706935431254,8.682930645687463,0,Healthy
discharge,[2008.      5.     14.     19.     31.     39.39],24,B0007,406,6143,06143.csv,1.52909165013312,,,6143,91.32696153288185,8.673038467118147,0,Healthy
discharge,[2008.       5.      15.       0.      27.      55.625],24,B0007,410,6147,06147.csv,1.52390593246612,,,6147,91.0172378888784,8.982762111121602,0,Healthy
discharge,[2008.      5.     15.      5.     24.      4.89],24,B0007,414,6151,06151.csv,1.51866754191006,,,6151,90.70436828896537,9.29563171103463,0,Healthy
discharge,[2008.       5.      15.      10.      20.       3.875],24,B0007,418,6155,06155.csv,1.51364822664269,,,6155,90.40458324187249,9.595416758127513,0,Healthy
discharge,[2008.       5.      15.      15.      10.      59.437],24,B0007,422,6159,06159.csv,1.5136050185229,,,6159,90.40200258145646,9.597997418543542,0,Healthy
discharge,[2008.      5.     15.     19.     56.     47.39],24,B0007,426,6163,06163.csv,1.51394706148679,,,6163,90.42243153651815,9.577568463481853,0,Healthy
discharge,[2008.       5.      16.      16.      54.      59.812],24,B0007,430,6167,06167.csv,1.53395991931587,,,6167,91.6177251586894,8.382274841310604,0,Healthy
discharge,[2008.       5.      16.      21.      37.      39.671],24,B0007,432,6169,06169.csv,1.5391372798653,,,6169,91.92694966311886,8.073050336881138,0,Healthy
discharge,[2.0080e+03 5.0000e+00 1.7000e+01 2.0000e+00 3.2000e+01 1.3968e+01],24,B0007,436,6173,06173.csv,1.52362479728387,,,6173,91.00044672925584,8.999553270744158,0,Healthy
discharge,[2008.       5.      17.       7.      25.      19.906],24,B0007,440,6177,06177.csv,1.51358130355891,,,6177,90.40058617479183,9.599413825208174,0,Healthy
discharge,[2008.      5.     17.     12.     21.     15.89],24,B0007,444,6181,06181.csv,1.50778507498479,,,6181,90.05439898321417,9.94560101678583,0,Healthy
